,State,Hospital_Name,City,Staffed_Beds,Total_Discharges,Patient_Days,Gross_Patient_Revenue
55,NY,Interfaith Medical Center,Brooklyn,243,"5,426","36,971","$469,735"
56,NY,Ira Davenport Memorial Hospital,Bath,120,166,507,"$77,869"
57,NY,Jack D. Weiler Hospital,Bronx,0,0,0,$0
58,NY,Jamaica Hospital Medical Center,Jamaica,546,"13,640","80,188","$1,029,653"
59,NY,James J. Peters Department of Veterans Affairs Medical Center,Bronx,0,0,0,$0
60,NY,Jones Memorial Hospital,Wellsville,49,"1,653","6,882","$134,209"
61,NY,Keller Army Community Hospital,West Point,0,0,0,$0
62,NY,Kenmore Mercy Hospital,Kenmore,344,"5,315","27,044","$384,707"
63,NY,Lenox Hill Hospital,New York,442,"26,189","112,925","$4,565,065"
64,NY,Long Island Jewish Forest Hills Hospital,Forest Hills,227,"15,009","75,691","$1,030,735"
65,NY,Long Island Jewish Medical Center,New Hyde Park,"1,512","67,844","377,780","$11,722,208"
66,NY,Long Island Jewish Valley Stream,Valley Stream,337,"8,102","37,882","$750,801"
67,NY,Lourdes Hospital,Binghamton,175,"9,057","49,381","$1,363,729"
68,NY,Maimonides Medical Center,Brooklyn,711,"32,048","181,884","$4,460,434"
69,NY,Maimonides Midwood Community Hospital,Brooklyn,134,"6,115","36,520","$330,793"
70,NY,Margaret Cochran Corbin VA Campus,New York,0,0,0,$0
71,NY,Massena Hospital,Massena,25,"1,106","4,103","$131,475"
72,NY,Mather Hospital,Port Jefferson,248,"8,937","43,648","$1,371,271"
73,NY,Memorial Sloan Kettering Cancer Center,New York,514,"24,167","171,350","$10,521,079"
74,NY,Mercy Hospital of Buffalo,Buffalo,473,"16,113","86,233","$892,408"
75,NY,Midhudson Regional Hospital,Poughkeepsie,243,"5,805","34,600","$437,716"
76,NY,Millard Fillmore Suburban Hospital,Williamsville,0,0,0,$0
77,NY,Monroe Community Hospital,Rochester,571,0,0,"$670,293"
78,NY,Montefiore Hospital- Moses Campus,Bronx,"1,497","73,728","443,208","$16,055,429"
79,NY,Montefiore Mount Vernon Hospital,Mount Vernon,85,"1,374","5,043","$177,230"
80,NY,Montefiore New Rochelle Hospital,New Rochelle,291,"5,397","29,381","$482,083"
81,NY,Montefiore Nyack Hospital,Nyack,251,"10,074","60,053","$1,397,617"
82,NY,Montefiore St. Luke's Cornwall,Newburgh,193,"9,469","48,461","$1,157,397"
83,NY,Montefiore Wakefield Campus,Bronx,345,"13,485","83,657","$647,213"
84,NY,Montefiore Westchester Square Campus,Bronx,140,"2,929","20,347","$108,653"
85,NY,Mount Saint Mary's Hospital,Lewiston,175,"4,390","31,020","$193,811"
86,NY,Mount Sinai Brooklyn,Brooklyn,0,0,0,$0
87,NY,Mount Sinai Queens,Astoria,235,"9,108","60,818","$129,731"
88,NY,Mount Sinai Beth Israel,New York,505,"18,300","119,544","$3,682,076"
89,NY,Mount Sinai Morningside,New York,793,"32,042","195,232","$5,172,235"
90,NY,Mount Sinai South Nassau,Oceanside,368,"17,763","100,204","$3,636,175"
91,NY,Mount Sinai West,New York,0,0,0,$0
92,NY,MVHS - St. Luke's Campus,Utica,288,"10,824","60,384","$1,174,248"
93,NY,MVHS - Faxton Campus,Utica,0,0,0,$0
94,NY,Nassau University Medical Center,East Meadow,"1,049","15,725","77,943","$1,291,961"
95,NY,Nathan Littauer Hospital,Gloversville,142,"2,126","8,862","$330,285"
96,NY,New York Presbyterian/Columbia University Irving Medical Center,New York,0,0,0,$0
97,NY,New York Presbyterian/Weill Cornell Medical Center,New York,"2,696","108,714","749,255","$24,974,802"
98,NY,Newark-Wayne Community Hospital,Newark,297,"4,613","20,285","$265,074"
99,NY,NewYork - Presbyterian Lower Manhattan Hospital,New York,132,"8,655","45,964","$272,967"
100,NY,NewYork - Presbyterian Westchester,Bronxville,208,"11,173","57,530","$966,891"
101,NY,NewYork-Presbyterian Queens Hospital,Flushing,476,"27,629","164,639","$3,248,646"
102,NY,NewYork-Presbyterian Allen Hospital,New York,0,0,0,$0
103,NY,NewYork-Presbyterian Brooklyn Methodist Hospital,Brooklyn,541,"26,032","157,426","$2,938,542"
104,NY,NewYork-Presbyterian Hudson Valley Hospital,Cortlandt Manor,128,"7,535","34,701","$880,176"
105,NY,Niagara Falls Memorial Medical Center,Niagara Falls,133,"3,858","24,361","$207,185"
106,NY,North Shore University Hospital,Manhasset,782,"44,467","278,057","$8,776,001"
107,NY,Northern Dutchess Hospital,Rhinebeck,89,"4,690","18,810","$447,242"
108,NY,Northern Westchester Hospital,Mount Kisco,202,"7,896","34,631","$1,135,843"
109,NY,NYC Health + Hospitals Bellevue,New York,912,"22,389","141,864","$2,927,119"
110,NY,NYC Health + Hospitals Elmhurst,Elmhurst,545,"15,563","107,365","$1,985,622"
111,NY,NYC Health + Hospitals Harlem,New York,268,"8,894","52,887","$974,620"
112,NY,NYC Health + Hospitals Jacobi,Bronx,623,"22,938","129,300","$2,483,255"
113,NY,NYC Health + Hospitals Kings County,Brooklyn,634,"14,701","109,854","$2,251,408"
114,NY,NYC Health + Hospitals Lincoln,Bronx,347,"16,780","80,856","$1,531,336"
115,NY,NYC Health + Hospitals Metropolitan,New York,338,"5,552","28,558","$920,840"
116,NY,NYC Health + Hospitals North Central Bronx,Bronx,200,"4,684","21,264","$519,065"
117,NY,NYC Health + Hospitals Queens,Jamaica,253,"10,847","60,586","$1,380,920"
118,NY,NYC Health + Hospitals South Brooklyn Health,Brooklyn,356,"10,720","80,110","$1,520,724"
119,NY,NYC Health + Hospitals Woodhull,Brooklyn,371,"7,001","44,019","$1,036,605"
120,NY,NYU Langone Hospital - Brooklyn,Brooklyn,388,"23,168","104,926","$2,577,087"
121,NY,NYU Langone Hospital - Long Island,Mineola,511,"35,113","172,926","$8,921,535"
122,NY,NYU Langone Orthopedic Hospital,New York,160,"5,443","23,915","$325,774"
123,NY,Olean General Hospital,Olean,299,"6,476","35,991","$452,243"
124,NY,Oneida Health,Oneida,261,"2,667","11,110","$347,651"
125,NY,Oswego Hospital,Oswego,164,"3,228","14,377","$309,039"
126,NY,Peconic Bay Medical Center,Riverhead,190,"8,971","42,295","$1,031,841"
127,NY,Phelps Hospital,Sleepy Hollow,200,"5,946","33,380","$1,444,586"
128,NY,Plainview Hospital,Plainview,156,"7,198","41,194","$785,385"
129,NY,Putnam Hospital,Carmel,101,"2,797","12,328","$345,394"
130,NY,Richmond University Medical Center,Staten Island,255,"10,386","57,284","$1,258,647"
131,NY,Rochester General Hospital,Rochester,516,"26,674","172,411","$2,974,218"
132,NY,Rome Memorial Hospital,Rome,171,"2,882","12,652","$342,395"
133,NY,Roswell Park Cancer Institute,Buffalo,142,"5,191","44,309","$2,170,384"
134,NY,Saint Anthony Community Hospital,Warwick,60,"1,664","6,766","$517,322"
135,NY,Saint James Hospital,Hornell,15,960,"4,691","$111,164"
136,NY,Saint John's Episcopal Hospital,Far Rockaway,191,"5,247","35,003","$663,242"
137,NY,Saint John's Riverside Hospital - Andrus Pavilion,Yonkers,319,"15,518","87,779","$872,262"
138,NY,Saint Joseph's Hospital,Elmira,176,303,"6,279","$104,892"
139,NY,Saint Joseph's Hospital Health Center,Syracuse,431,"19,025","101,127","$1,516,673"
140,NY,Saint Joseph's Medical Center,Yonkers,255,"2,974","20,384","$458,323"
141,NY,Saint Mary's Healthcare Amsterdam,Amsterdam,290,"3,224","21,012","$489,884"
142,NY,Saint Peter's Hospital,Albany,482,"25,356","133,344","$2,307,638"
143,NY,Samaritan Hospital,Troy,292,"9,986","55,972","$1,281,275"
144,NY,Samaritan Hospital-Albany Memorial Campus,Albany,73,845,"2,381","$296,590"
145,NY,Samaritan Medical Center,Watertown,209,"8,039","40,112","$824,403"
146,NY,Saratoga Hospital Campus,Saratoga Springs,171,"10,864","55,846","$1,720,263"
147,NY,Sisters of Charity Hospital,Buffalo,478,"11,514","62,036","$747,261"
148,NY,"Sisters of Charity Hospital, Saint Joseph Campus",Buffalo,119,"6,318","36,997","$189,421"
149,NY,South Shore University Hospital,Bay Shore,304,"19,897","104,937","$2,650,949"
150,NY,St. Barnabas Hospital,Bronx,332,"12,146","69,891","$1,027,589"
151,NY,St. Elizabeth Campus - Mohawk Valley Health System,Utica,201,"7,844","46,562","$832,189"
152,NY,St. John's Riverside Hospital - Dobbs Ferry Pavilion,Dobbs Ferry,50,"1,837","8,893","$78,006"
153,NY,St. John's Riverside Hospital ParkCare Pavilion,Yonkers,190,"4,981","37,019","$51,098"
154,NY,Staten Island University Hospital,Staten Island,627,"31,666","181,689","$3,861,730"
155,NY,Stony Brook Eastern Long Island Hospital,Greenport,90,"2,183","12,300","$178,567"
156,NY,Stony Brook Southampton Hospital,Southampton,94,"4,318","17,668","$571,254"
157,NY,Stony Brook University Hospital,Stony Brook,788,"37,984","246,856","$6,263,609"
158,NY,Strong Memorial Hospital,Rochester,874,"37,802","270,504","$6,054,881"
159,NY,Sunnyview Rehabilitation Hospital,Schenectady,115,117,"1,311","$115,250"
160,NY,Syosset Hospital,Syosset,74,"1,952","4,688","$52,333"
161,NY,Syracuse VA Medical Center,Syracuse,0,0,0,$0
162,NY,The Brooklyn Hospital Center,Brooklyn,267,"11,568","64,596","$1,652,866"
163,NY,The Mount Sinai Hospital,New York,"1,176","51,471","354,154","$10,943,229"
164,NY,The New York Eye and Ear Infirmary,New York,17,473,981,"$445,340"
165,NY,The Rockefeller University Hospital,New York,0,0,0,$0
166,NY,The University of Vermont Health Network Champlain Valley Physicians Hospital,Plattsburgh,320,"7,423","56,839","$362,458"
167,NY,Tisch Hospital,New York,"1,728","90,850","457,641","$37,285,025"
168,NY,UHS Binghamton General Hospital,Binghamton,474,"13,636","85,371","$1,815,428"
169,NY,UHS Chenango Memorial Hospital,Norwich,138,"1,032","4,004","$201,178"
170,NY,UHS Wilson Medical Center,Johnson City,0,0,0,$0
171,NY,United Memorial Medical Center,Batavia,126,"4,125","21,910","$304,051"
172,NY,Unity Hospital,Rochester,468,"16,495","111,503","$1,246,302"
173,NY,Unity Specialty Hospital,Rochester,33,32,911,"$3,421"
174,NY,University Hospital Central Brooklyn,Brooklyn,323,"8,068","50,286","$860,713"
175,NY,UPMC Chautauqua,Jamestown,297,"4,441","26,974","$311,367"
176,NY,Upstate University Hospital,Syracuse,752,"29,697","158,252","$4,754,250"
177,NY,Upstate University Hospital - Community Campus,Syracuse,306,"6,931","38,644","$237,430"
178,NY,UR Medicine Noyes Health,Dansville,67,"2,009","10,393","$172,658"
179,NY,Vassar Brothers Medical Center,Poughkeepsie,340,"18,989","98,359","$1,976,755"
180,NY,Westchester Medical Center,Valhalla,910,"25,191","196,267","$8,308,510"
181,NY,Westfield Memorial Hospital,Westfield,9,185,652,"$36,747"
182,NY,White Plains Hospital,White Plains,292,"19,468","95,524","$2,723,400"
183,NY,Wyckoff Heights Medical Center,Brooklyn,240,"11,538","55,954","$835,702"
184,NY,Wyoming County Community Health System,Warsaw,197,"1,419","5,887","$103,455"
