,State,Hospital_Name,City,Staffed_Beds,Total_Discharges,Patient_Days,Gross_Patient_Revenue
37,NJ,JFK University Medical Center,Edison,439,"19,037","94,966","$2,939,630"
38,NJ,"LTACH - CareOne at Hackensack University Medical Center, Pascack Valley",Westwood,0,0,0,$0
39,NJ,LTACH CareOne at Trinitas Regional Medical Center,Elizabeth,0,0,0,$0
40,NJ,Lyons VA Medical Center,Lyons,0,0,0,$0
41,NJ,Monmouth Medical Center,Long Branch,291,"20,344","63,333","$1,707,687"
42,NJ,Monmouth Medical Center Southern Campus,Lakewood,201,"5,426","36,727","$695,262"
43,NJ,Morristown Medical Center,Morristown,739,"41,675","205,621",$0
44,NJ,Newark Beth Israel Medical Center,Newark,470,"17,466","111,808","$2,640,826"
45,NJ,Newton Medical Center,Newton,155,"7,930","37,553","$1,727,569"
46,NJ,Ocean University Medical Center,Brick,355,"15,968","79,739","$2,065,752"
47,NJ,Old Bridge Medical Center,Old Bridge,0,0,0,$0
48,NJ,Overlook Medical Center,Summit,482,"21,622","95,000",$0
49,NJ,Princeton House Behavioral Health,Princeton,0,0,0,$0
50,NJ,Princeton Medical Center,Plainsboro,355,"14,725","60,316","$2,544,107"
51,NJ,Raritan Bay Medical Center,Perth Amboy,303,"11,552","58,379","$1,301,302"
52,NJ,Riverview Medical Center,Red Bank,289,"13,797","56,564","$1,501,394"
53,NJ,Robert Wood Johnson University Hospital at Rahway,Rahway,139,"5,149","27,389","$843,627"
54,NJ,Robert Wood Johnson University Hospital New Brunswick,New Brunswick,639,"32,842","188,436","$6,400,597"
55,NJ,Robert Wood Johnson University Hospital Somerset,Somerville,347,"14,037","70,727","$2,033,269"
56,NJ,RWJ University Hospital Hamilton,Hamilton,152,"6,039","32,055","$1,250,582"
57,NJ,Saint Clare's Denville Hospital,Denville,375,"13,107","52,112","$1,464,559"
58,NJ,Saint Clare's Dover Hospital,Dover,243,3,29,"$79,118"
59,NJ,Saint Joseph's University Medical Center,Paterson,698,"26,323","169,969","$3,845,991"
60,NJ,Saint Joseph's Wayne Medical Center,Wayne,141,"6,040","35,308","$310,154"
61,NJ,Saint Mary's General Hospital,Passaic,169,"5,761","26,294","$814,571"
62,NJ,Saint Michael's Medical Center,Newark,147,"5,306","27,061","$908,029"
63,NJ,Saint Peter's University Hospital,New Brunswick,354,"17,400","88,546","$3,482,542"
64,NJ,Salem Medical Center,Salem,126,"2,247","10,323","$414,564"
65,NJ,Shore Medical Center,Somers Point,199,"7,937","37,457","$1,181,806"
66,NJ,St. Luke's Warren Campus,Phillipsburg,92,"4,331","19,488","$1,369,898"
67,NJ,The University Hospital,Newark,358,"16,404","110,430","$3,023,091"
68,NJ,The Valley Hospital,Ridgewood,335,"17,641","103,298","$2,864,764"
69,NJ,Trinitas Regional Medical Center,Elizabeth,442,"7,756","41,414","$1,399,390"
70,NJ,Valley-Mount Sinai Comprehensive Cancer Care,Paramus,0,0,0,$0
71,NJ,Virtua Marlton Hospital,Marlton,0,0,0,$0
72,NJ,Virtua Mount Holly Hospital,Mount Holly,334,"15,680","67,706","$2,400,864"
73,NJ,Virtua Our Lady of Lourdes Hospital,Camden,336,"12,005","59,999","$2,860,235"
74,NJ,Virtua Voorhees Hospital,Voorhees,587,"30,414","139,329","$5,278,435"
75,NJ,Virtua Willingboro Hospital,Willingboro,169,"4,468","26,422","$778,638"
