,State,Hospital_Name,City,Staffed_Beds,Total_Discharges,Patient_Days,Gross_Patient_Revenue
93,OH,OhioHealth Doctors Hospital,Columbus,168,"9,077","41,534","$1,095,354"
94,OH,OhioHealth Dublin Methodist Hospital,Dublin,110,"7,794","29,027","$808,172"
95,OH,OhioHealth Grady Memorial Hospital,Delaware,64,"1,832","7,221","$361,632"
96,OH,OhioHealth Grant Medical Center,Columbus,449,"17,778","109,845","$3,322,262"
97,OH,OhioHealth Mansfield Hospital,Mansfield,254,"10,592","60,405","$1,194,663"
98,OH,OhioHealth Marion General Hospital,Marion,201,"7,292","32,246","$806,036"
99,OH,OhioHealth O'Bleness Hospital,Athens,67,"2,844","8,590","$411,225"
100,OH,OhioHealth Riverside Methodist Hospital,Columbus,789,"40,288","217,088","$5,520,145"
101,OH,Pomerene Hospital,Millersburg,41,"1,540","4,639","$87,318"
102,OH,ProMedica Bay Park Hospital,Oregon,77,"2,880","13,312","$467,884"
103,OH,ProMedica Flower Hospital,Sylvania,232,"5,741","25,844","$1,054,079"
104,OH,ProMedica Memorial Hospital,Fremont,31,"1,191","3,989","$255,716"
105,OH,ProMedica Toledo Hospital,Toledo,846,"31,615","194,230","$6,112,007"
106,OH,Salem Regional Medical Center,Salem,87,"2,447","11,584","$278,655"
107,OH,Shriners Children's Ohio,Dayton,0,0,0,$0
108,OH,Soin Medical Center - Kettering Health,Beavercreek,120,"8,820","38,272","$1,202,702"
109,OH,South Pointe Hospital,Warrensville Heights,172,"6,850","34,341","$500,279"
110,OH,Southeastern Medical Center,Cambridge,90,"2,613","11,757","$266,009"
111,OH,Southern Ohio Medical Center,Portsmouth,213,"8,954","36,075","$1,305,132"
112,OH,Southwest General Health Center,Middleburg Heights,241,"14,596","53,327","$1,437,999"
113,OH,Summa Health System - Akron Campus,Akron,648,"37,769","168,032","$5,983,689"
114,OH,Summa Health System-Barberton Campus,Barberton,178,"8,020","37,016","$1,115,954"
115,OH,Summa Health System-St. Thomas Campus,Akron,0,0,0,$0
116,OH,The Bellevue Hospital,Bellevue,50,"1,430","5,213","$193,633"
117,OH,The Christ Hospital,Cincinnati,531,"25,228","104,689","$3,155,461"
118,OH,The Cleveland Clinic Main Campus,Cleveland,"1,326","51,463","372,973","$19,559,905"
119,OH,The Jewish Hospital - Mercy Health,Cincinnati,184,"11,481","53,083","$1,434,594"
120,OH,The Surgical Hospital at Southwoods,Boardman,24,515,"1,370","$581,604"
121,OH,The University of Toledo Medical Center,Toledo,246,"6,951","31,539","$1,361,580"
122,OH,The Woods at Parkside,Gahanna,50,530,"1,877","$11,182"
123,OH,Trinity Medical Center East,Steubenville,270,"5,446","30,210","$825,645"
124,OH,Trinity Medical Center West,Steubenville,0,0,0,$0
125,OH,Trumbull Regional Medical Center,Warren,214,"7,187","35,663","$863,264"
126,OH,UC Medical Center,Cincinnati,547,"20,592","147,248","$4,776,293"
127,OH,UH Ahuja Medical Center,Beachwood,150,"8,916","36,858","$944,174"
128,OH,UH Cleveland Medical Center,Cleveland,703,"30,932","172,170","$6,749,878"
129,OH,UH Elyria Medical Center,Elyria,197,"8,063","36,765","$975,879"
130,OH,UH Geauga Medical Center,Chardon,124,"6,798","29,722","$638,016"
131,OH,UH Parma Medical Center,Parma,247,"7,833","35,097","$830,693"
132,OH,UH Portage Medical Center,Ravenna,187,"6,333","28,020","$716,459"
133,OH,UH Saint John Medical Center,Westlake,119,"6,700","27,049","$784,178"
134,OH,UH Samaritan Medical Center,Ashland,39,"2,286","8,786","$240,346"
135,OH,University Hospitals Beachwood Medical Center,Beachwood,24,379,734,"$132,905"
136,OH,University Hospitals Lake West Medical Center,Willoughby,0,0,0,$0
137,OH,University Hospitals TriPoint Medical Center,Concord,329,"11,426","54,593","$1,448,816"
138,OH,Upper Valley Medical Center,Troy,153,"5,323","22,488","$604,557"
139,OH,Van Wert Health - Hospital,Van Wert,34,"1,131","3,710","$123,546"
140,OH,Wayne Hospital,Greenville,52,"2,003","4,848","$190,137"
141,OH,West Chester Medical Center,West Chester,160,"9,415","45,357","$1,459,085"
142,OH,Western Reserve Hospital,Cuyahoga Falls,83,"3,204","14,942","$1,101,482"
143,OH,Wilson Health,Sidney,71,"2,412","7,667","$279,093"
144,OH,Wood County Hospital,Bowling Green,99,"2,093","6,910","$222,013"
145,OH,Wooster Community Hospital,Wooster,135,"5,420","18,498","$338,212"
