,State,Hospital_Name,City,Staffed_Beds,Total_Discharges,Patient_Days,Gross_Patient_Revenue
89,GA,Southeast Georgia Health System - Camden Campus,Saint Marys,40,"2,004","8,740","$172,790"
90,GA,Southern Regional Medical Center,Riverdale,280,"6,429","34,803","$571,008"
91,GA,Southwell Medical Hospital and Surgical Center,Adel,115,182,624,"$124,184"
92,GA,St. Mary's Hospital,Athens,181,"8,005","41,708","$985,661"
93,GA,Stephens County Hospital,Toccoa,50,"1,101","4,834","$88,962"
94,GA,Tanner Medical Center Carrollton,Carrollton,195,"10,125","61,859","$1,065,332"
95,GA,Tanner Medical Center/Villa Rica,Villa Rica,140,"4,201","22,910","$740,254"
96,GA,Taylor Regional Hospital,Hawkinsville,151,697,"3,259","$71,845"
97,GA,Tift Regional Medical Center,Tifton,181,"9,047","51,550","$1,366,277"
98,GA,Turning Point Care Center,Moultrie,69,"2,071","10,616",$0
99,GA,Union General Hospital,Blairsville,189,"2,503","10,466","$278,465"
100,GA,Upson Regional Medical Center,Thomaston,105,"3,547","18,125","$412,157"
101,GA,VA Atlanta Health Care,Decatur,0,0,0,$0
102,GA,Washington County Regional Medical Center,Sandersville,109,377,"1,476","$64,462"
103,GA,Wayne Memorial Hospital,Jesup,88,"2,610","14,890","$345,592"
104,GA,WellStar Cobb Hospital,Austell,387,"18,180","97,216","$3,995,360"
105,GA,WellStar Douglas Hospital,Douglasville,102,"6,699","32,034","$1,095,757"
106,GA,WellStar Kennestone Hospital,Marietta,662,"35,780","199,441","$5,946,308"
107,GA,WellStar North Fulton Hospital,Roswell,202,"7,864","48,231","$1,253,192"
108,GA,WellStar Paulding Hospital,Hiram,294,"8,448","37,871","$1,336,707"
109,GA,WellStar Spalding Regional Hospital,Griffin,160,"6,168","35,350","$902,877"
110,GA,WellStar West Georgia Medical Center,LaGrange,426,"7,644","30,133","$1,300,407"
111,GA,Winn Army Community Hospital,Fort Stewart,0,0,0,$0
