,State,Hospital_Name,City,Staffed_Beds,Total_Discharges,Patient_Days,Gross_Patient_Revenue
53,WI,HSHS Saint Nicholas Hospital,Sheboygan,53,"1,888","7,756","$347,769"
54,WI,HSHS Saint Vincent Hospital,Green Bay,256,"10,399","52,205","$1,810,020"
55,WI,Marshfield Medical Center - Beaver Dam,Beaver Dam,163,"1,338","4,703","$270,335"
56,WI,Marshfield Medical Center - Eau Claire,Eau Claire,44,"3,296","16,194","$616,926"
57,WI,Marshfield Medical Center - Marshfield,Marshfield,204,"12,336","68,951","$2,010,823"
58,WI,Marshfield Medical Center - Minocqua,Minocqua,19,"1,501","4,539","$319,708"
59,WI,Marshfield Medical Center - Rice Lake,Rice Lake,40,"1,679","6,579","$385,815"
60,WI,Marshfield Medical Center - Weston,Weston,99,"3,773","16,184","$494,400"
61,WI,Marshfield Medical Center-River Region Stevens Point Campus,Stevens Point,0,0,0,$0
62,WI,Mayo Clinic Health System - Franciscan Healthcare La Crosse,La Crosse,107,"4,493","18,884","$1,036,712"
63,WI,Mayo Clinic Health System in Eau Claire,Eau Claire,186,"10,665","52,038","$1,742,272"
64,WI,Mercyhealth Hospital and Trauma Center-Janesville,Janesville,209,"5,708","31,152","$1,304,897"
65,WI,Midwest Orthopedic Specialty Hospital,Franklin,16,884,"1,752","$181,543"
66,WI,Mile Bluff Medical Center,Mauston,100,"1,026","3,371","$221,861"
67,WI,Milwaukee VA Medical Center,Milwaukee,0,0,0,$0
68,WI,Oakleaf Surgical Hospital,Altoona,13,219,618,"$190,349"
69,WI,Orthopaedic Hospital of Wisconsin,Glendale,30,"1,363","2,503","$198,669"
70,WI,ProHealth Oconomowoc Memorial Hospital,Oconomowoc,63,"2,807","11,100","$458,924"
71,WI,ProHealth Waukesha Memorial Hospital,Waukesha,281,"11,910","58,632","$1,921,912"
72,WI,Sauk Prairie Memorial Hospital,Prairie du Sac,36,"1,554","4,145","$259,344"
73,WI,SSM Health Saint Clare Hospital -Baraboo,Baraboo,43,"1,553","5,827","$234,384"
74,WI,SSM Health Saint Mary's Hospital - Janesville,Janesville,50,"2,362","9,304","$286,489"
75,WI,SSM Health Saint Mary's Hospital - Madison,Madison,374,"16,530","92,297","$1,587,709"
76,WI,SSM Health St. Agnes Hospital - Fond du Lac,Fond du Lac,120,"5,708","27,953","$844,564"
77,WI,The Monroe Clinic Hospital,Monroe,58,"2,384","9,392","$650,665"
78,WI,ThedaCare Regional Medical Center-Appleton,Appleton,147,"8,415","32,043","$855,198"
79,WI,ThedaCare Regional Medical Center-Neenah,Neenah,151,"9,084","33,846","$617,001"
80,WI,Tomah VA Medical Center,Tomah,0,0,0,$0
81,WI,UnityPoint Health Meriter,Madison,350,"14,552","73,910","$1,541,032"
82,WI,University Hospital,Madison,624,"28,108","180,690","$7,020,126"
83,WI,UW Health East Madison Hospital,Madison,0,0,0,$0
84,WI,Watertown Regional Medical Center,Watertown,91,"2,038","7,126","$317,445"
85,WI,William S. Middleton Memorial Veterans Hospital,Madison,0,0,0,$0
