,State,Hospital_Name,City,Staffed_Beds,Total_Discharges,Patient_Days,Gross_Patient_Revenue
62,MI,Munson Medical Center,Traverse City,442,"19,656","99,143","$2,133,612"
63,MI,MyMichigan Medical Center Alma,Alma,97,"4,963","13,769","$440,985"
64,MI,MyMichigan Medical Center Alpena,Alpena,139,"5,765","16,244","$575,108"
65,MI,MyMichigan Medical Center Clare,Clare,49,963,"2,911","$168,910"
66,MI,MyMichigan Medical Center Midland,Midland,206,"12,668","63,887","$1,302,096"
67,MI,MyMichigan Medical Center Sault,Sault Saint Marie,105,"2,125","9,904","$289,917"
68,MI,MyMichigan Medical Center West Branch,West Branch,88,"1,596","6,502","$147,530"
69,MI,North Ottawa Community Hospital,Grand Haven,36,691,"2,671","$154,047"
70,MI,Oaklawn Hospital,Marshall,78,"3,401","13,931","$550,387"
71,MI,Oscar G. Johnson VA Medical Center,Iron Mountain,0,0,0,$0
72,MI,Otsego Memorial Hospital,Gaylord,78,"1,557","6,153","$248,383"
73,MI,Pontiac General Hospital,Pontiac,117,192,811,"$106,220"
74,MI,ProMedica Charles and Virginia Hickman Hospital,Adrian Township,0,0,0,$0
75,MI,ProMedica Coldwater Regional Hospital,Coldwater,75,"2,495","12,689","$235,157"
76,MI,ProMedica Monroe Regional Hospital,Monroe,147,"6,414","28,925","$477,867"
77,MI,Sparrow Carson Hospital,Carson City,48,578,"2,068","$118,427"
78,MI,Sparrow Hospital,Lansing,632,"22,258","154,052","$3,617,867"
79,MI,Spectrum Health Big Rapids Hospital,Big Rapids,49,"2,174","7,766","$236,378"
80,MI,Spectrum Health Butterworth Hospital,Grand Rapids,"1,431","61,681","324,153","$5,916,431"
81,MI,Spectrum Health Lakeland Medical Center,Saint Joseph,296,"12,507","55,461","$1,330,964"
82,MI,Spectrum Health Lakeland Niles Hospital,Niles,0,0,0,$0
83,MI,Spectrum Health Ludington Hospital,Ludington,45,"1,935","8,039","$275,092"
84,MI,Spectrum Health United Hospital,Greenville,85,"2,550","9,801","$331,214"
85,MI,Spectrum Health Zeeland Community Hospital,Zeeland,55,"3,555","9,465","$257,663"
86,MI,Straith Hospital,Southfield,34,169,"1,182","$26,976"
87,MI,Sturgis Hospital,Sturgis,49,390,"1,322","$40,012"
88,MI,Surgeons Choice Medical Center,Southfield,71,327,"1,245","$111,606"
89,MI,Three Rivers Health Medical Center,Three Rivers,60,"1,136","3,674","$187,411"
90,MI,Trinity Health Ann Arbor Hospital,Ypsilanti,518,"29,094","147,306","$3,112,643"
91,MI,Trinity Health Grand Rapids Hospital,Grand Rapids,303,"14,954","70,845","$1,614,880"
92,MI,Trinity Health Livingston Hospital,Howell,42,"3,278","11,611","$694,785"
93,MI,Trinity Health Livonia Hospital,Livonia,292,"15,920","71,576","$1,179,810"
94,MI,Trinity Health Muskegon Hospital,Muskegon,348,"16,019","78,899","$1,723,487"
95,MI,Trinity Health Oakland Hospital,Pontiac,427,"18,643","86,267","$1,472,860"
96,MI,UM Health - West Hospital,Wyoming,190,"9,190","40,943","$1,367,465"
97,MI,University of Michigan Medical Center,Ann Arbor,"1,010","45,625","311,598","$11,575,227"
98,MI,UP Health System - Portage,Hancock,96,969,"3,285","$207,505"
99,MI,UPHS - Marquette,Marquette,222,"7,814","43,345","$1,252,207"
100,MI,VA Ann Arbor Healthcare System,Ann Arbor,0,0,0,$0
