,State,Hospital_Name,City,Staffed_Beds,Total_Discharges,Patient_Days,Gross_Patient_Revenue
33,KY,Meadowview Regional Medical Center,Maysville,100,"2,145","7,097","$400,254"
34,KY,Mercy Health - Lourdes Hospital,Paducah,306,"10,066","40,708","$1,147,253"
35,KY,Middlesboro ARH Hospital,Middlesboro,46,"1,312","6,156","$211,140"
36,KY,Monroe County Medical Center,Tompkinsville,49,"1,147","4,842","$44,366"
37,KY,Murray-Calloway County Hospital,Murray,123,"3,191","15,860","$517,735"
38,KY,Norton Audubon Hospital,Louisville,0,0,0,$0
39,KY,Norton Brownsboro Hospital,Louisville,0,0,0,$0
40,KY,Norton Hospital,Louisville,"1,465","76,823","386,095","$9,593,724"
41,KY,Norton Women's & Children's Hospital,Louisville,0,0,0,$0
42,KY,Owensboro Health Muhlenberg Community Hospital,Greenville,90,"1,222","5,192","$152,586"
43,KY,Owensboro Health Regional Hospital,Owensboro,352,"13,421","72,062","$1,834,598"
44,KY,Paintsville ARH Hospital,Paintsville,47,"1,513","5,975","$196,957"
45,KY,Pikeville Medical Center,Pikeville,347,"10,578","66,610","$2,577,732"
46,KY,Pineville Community Health Center,Pineville,57,549,"2,211","$26,369"
47,KY,Rockcastle Regional Hospital,Mount Vernon,173,"1,008","4,653","$204,655"
48,KY,Saint Claire Regional Medical Center,Morehead,123,"4,305","20,469","$564,282"
49,KY,Saint Elizabeth Covington,Covington,0,0,0,$0
50,KY,Saint Elizabeth Fort Thomas,Fort Thomas,157,"6,311","30,484","$424,442"
51,KY,Saint Joseph London,London,122,"5,856","31,580","$769,860"
52,KY,Saint Joseph Mount Sterling,Mount Sterling,42,"1,675","8,841","$200,492"
53,KY,Spring View Hospital,Lebanon,75,966,"3,713","$234,285"
54,KY,St. Elizabeth Edgewood Hospital,Edgewood,525,"28,164","144,756","$2,681,356"
55,KY,St. Elizabeth Florence Hospital,Florence,150,"8,259","37,889","$578,558"
56,KY,T. J. Samson Community Hospital,Glasgow,128,"4,318","19,494","$548,145"
57,KY,T.J. Health Columbia,Columbia,49,198,813,"$45,559"
58,KY,Taylor Regional Hospital,Campbellsville,90,"1,676","8,649","$304,748"
59,KY,The Medical Center at Albany,Albany,20,263,"1,096","$42,945"
60,KY,The Medical Center at Bowling Green,Bowling Green,326,"13,586","81,791","$1,200,226"
61,KY,Three Rivers Medical Center,Louisa,84,"1,567","6,975","$345,206"
62,KY,TriStar Greenview Regional Hospital,Bowling Green,118,"5,347","22,627","$981,139"
63,KY,Tug Valley ARH Regional Medical Center,South Williamson,123,"1,927","8,971","$251,625"
64,KY,Twin Lakes Regional Medical Center,Leitchfield,49,"1,594","7,014","$160,697"
65,KY,UK Good Samaritan Hospital,Lexington,224,"6,259","25,632","$177,964"
66,KY,University of Kentucky Albert B. Chandler Hospital,Lexington,991,"40,490","297,645","$7,419,937"
67,KY,University of Louisville Hospital,Louisville,333,"26,097","110,648","$3,082,279"
68,KY,UofL Health - Jewish Hospital,Louisville,899,"33,094","113,877","$3,099,892"
69,KY,UofL Health - Mary & Elizabeth Hospital,Louisville,495,"14,575","124,501","$463,502"
70,KY,UofL Health- Shelbyville Hospital,Shelbyville,32,"1,047","3,614","$164,320"
71,KY,Whitesburg ARH Hospital,Whitesburg,90,"3,524","14,025","$266,184"
72,KY,Women's Hospital at Saint Joseph East,Lexington,0,0,0,$0
