,State,Hospital_Name,City,Staffed_Beds,Total_Discharges,Patient_Days,Gross_Patient_Revenue
82,IN,Plymouth Medical Center,Plymouth,45,"1,894","6,032","$235,739"
83,IN,PMC Regional Hospital,New Albany,10,329,665,"$229,857"
84,IN,Reid Hospital,Richmond,231,"12,239","48,275","$1,159,118"
85,IN,Richard L. Roudebush VA Medical Center,Indianapolis,0,0,0,$0
86,IN,Riverview Health Noblesville Hospital,Noblesville,143,"4,429","18,735","$686,952"
87,IN,Riverview Health Westfield Hospital,Westfield,0,0,0,$0
88,IN,Saint Catherine Hospital,East Chicago,131,"5,174","29,315","$555,291"
89,IN,Saint Mary Medical Center,Hobart,200,"7,708","38,440","$1,210,461"
90,IN,Schneck Medical Center,Seymour,81,"2,148","11,358","$484,915"
91,IN,Sidney and Lois Eskenazi Hospital,Indianapolis,343,"16,902","87,337","$2,529,038"
92,IN,St. Elizabeth Dearborn Hospital,Lawrenceburg,61,"3,517","14,151","$234,620"
93,IN,Terre Haute Regional Hospital,Terre Haute,189,"3,825","17,247","$819,095"
94,IN,The Heart Hospital,Newburgh,24,"1,516","6,036","$165,306"
95,IN,The Women's Hospital,Newburgh,74,"3,697","23,537","$235,777"
96,IN,Union Hospital,Terre Haute,259,"14,508","69,020","$1,736,080"
97,IN,Unity Physicians Hospital,Mishawaka,29,308,583,"$193,317"
98,IN,Witham Memorial Hospital,Lebanon,104,"2,037","9,731","$523,811"
